RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
-3.3927732110025,1074.89172363,942.0,47.4843597412,28.74249,4307.0,-3358.05786133,1157.0,-0.021285005062816,0.0254555745632437,742.0,2.0,139.5,-64.5,15.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,9.3849,False,4.091186301876156,4.014803752668465,21826.294066100825
3.7600112557425,380.901489258,677.099975586,88.9371948242,154.0,3378.0,-3137.18408203,456.100006104,-0.025741449967028,0.0308138616383125,112.900001526,4.0,169.5,-64.5,10.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.0049,False,0.7657365347177157,0.14064508032868414,4085.169814007608
0.505751334131,1307.16479492,1174.0,51.6837348938,61.0,3261.0,-2406.06958008,1520.0,-0.029242516234516,0.0230641477974187,7.63000011444,,-167.5,-63.5,9.3,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,6.8987,False,1.9312602291325696,0.8946381264381056,10678.607642517014
1.651399970055,399.154663086,399.700012207,82.6532821655,113.033333333333,665.599975586,-3466.44262695,626.700012207,0.0032539717620244,0.0370427165180312,322.399993896,,-68.5,-63.5,14.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,9.8005,False,1.043017088980557,0.2609448057145472,5767.203243586843
4.676730394365,117.042556763,102.0,53.8684158325,152.0,697.299987793,-201.834152222,444.0,0.022996467426428,0.0139673890662375,29.7099990845,,-62.5,-63.5,24.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,20.3984,False,0.7758053911900066,0.14436815116529877,4289.697087164955
4.0497998595275,76.2209243774,-17.8299999237,53.1152191162,182.276666666667,766.799987793,-847.588195801,334.5,0.0370741806924359,0.0208496376289875,70.2600021362,,-59.5,-63.5,28.9,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,28.0182,False,0.7242670376659754,0.12582393089243016,4004.723655038898
-0.20281731896105,213.313903809,164.300003052,102.802314758,77.585,1057.0,-1929.52624512,263.5,0.0119424150884176,0.0144510181271443,269.399993896,,-51.5,-63.5,20.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.5202,False,1.5189547531698528,0.5534208062524235,8398.827662454652
-0.6616962105035,750.924560547,727.799987793,63.6787719727,102.0,712.799987793,-4563.23583984,297.600006104,0.018721853271132,0.0373499402776374,572.5,,-38.5,-63.5,12.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.6602,False,1.1557296767874634,0.320389547226174,6390.430234650242
-4.1571589708325,574.440002441,1368.0,107.150642395,52.0,439.600006104,-5040.13378906,295.5,-0.004097679317928,0.0386420569848312,303.200012207,,-20.5,-63.5,12.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.2866,False,2.2648752399232244,1.2304228174815153,12523.28074775028
-4.7866945266725,1033.29541016,1544.0,109.168128967,20.9,905.0,-5203.01416016,602.700012207,-0.012050036154704,0.0374140238855125,600.299987793,,-9.5,-63.5,12.3,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.1879,False,5.592417061611374,7.501790166438309,30922.413599895237
-5.5848228931425,1156.43676758,219.199996948,115.741241455,52.1,4714.0,-3835.83813477,4160.0,0.0048690587747844,0.0229530795477312,2259.0,,74.5,-63.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.2922,False,2.260536398467433,1.2257130693912301,12499.289788463402
-0.86332121305275,1223.24328613,83.0,131.202728271,56.75,4923.0,-3092.26928711,3923.0,-0.007971268473188,0.0201044057030125,2042.0,,80.5,-63.5,11.1,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.9758,False,2.0756376429199648,1.0334010175058344,11476.92043901125
-2.705523490905,2259.27026367,469.799987793,117.995140076,85.05,5686.0,-3070.43579102,2701.0,-0.0145132636278799,0.0216495075146687,1497.0,,107.5,-63.5,13.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.717,False,1.3857897827363477,0.46063880223804565,7662.512354172514
