RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
3.5021581649775,720.331970215,652.0,64.6235275269,40.4,3124.0,643.512878418,1428.0,-0.007904981393366,0.0079005118168393,915.0,,146.5,-43.5,26.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,26.2082,True,2.7618556072530867,0.5902869663304374,24826.1612438479
-4.3578701019275,553.337463379,561.799987793,136.275863647,40.1914285714286,1328.0,1101.57226562,25.0100002289,0.0112503624334919,0.0137520620482874,2094.0,,170.5,-43.5,28.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,29.5423,True,2.7659723834606775,0.5942270552356022,24863.16670845875
-4.998017430305,484.687591553,451.600006104,139.785736084,26.33,1213.0,48.0264625549,97.2200012207,0.014106967225672,0.0129083549254624,2120.0,,172.5,-43.5,28.0,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,26.96,True,4.21758002743095,1.381285384693239,37911.58435106354
3.0275754928575,584.01965332,548.599975586,64.9065856934,29.0,3185.0,59.3624267578,1564.0,-0.0060651792725563,0.0042240909970125,974.099975586,4.0,145.5,-42.5,26.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,26.2177,True,3.814425259879725,1.134627664931921,34850.28943923019
3.4177587628375,625.692749023,540.700012207,63.571144104,24.7290433333333,3115.0,678.726989746,1506.0,-0.0016215529182226,0.0078242604795381,1011.0,,146.5,-42.5,29.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,30.2742,True,4.4706855713698515,1.558588214062382,40846.17617044155
3.7712981700875,675.507873535,546.099975586,68.7945861816,30.48978,3033.0,553.460083008,1449.0,-0.0033359291555824,0.0103156652767231,1053.0,4.0,147.5,-42.5,27.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,28.3413,True,3.6167747855656365,1.023439937909202,33044.4666039797
-4.0214252471925,415.816131592,429.0,160.531997681,31.4866666666667,1193.0,271.654663086,19.4500007629,0.0137063330784439,0.0147314990754125,2216.0,2.0,171.5,-42.5,31.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,31.0537,True,3.5088264787357497,0.9615576825644772,32058.202755251146
3.2541237473475,537.373901367,429.399993896,62.9104423523,33.0,3052.0,181.163757324,1587.0,0.0007542348967397,0.0098719890811431,1110.0,,146.5,-41.5,30.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,30.4164,True,3.3271109025679757,0.8700746819525196,30879.468398535788
-2.38665369153,277.857788086,296.600006104,162.148529053,29.8775,1058.0,1070.72668457,44.0400009155,0.0083227903954671,0.0140364067046874,2223.0,,172.5,-41.5,27.5,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,28.4414,True,3.6726774674756064,1.0604852358758685,34086.72903190379
-1.93087440729,249.521850586,230.100006104,140.639480591,12.89,995.599975586,589.198974609,8.81000041962,-0.0032251311474836,0.0161285550566437,2220.0,,173.5,-41.5,26.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,25.9511,True,8.479459136836027,5.6503616850233,78699.2673585079
-0.27870510891075,249.076034546,150.800003052,92.1031341553,17.0,884.5,123.938049316,62.3199996948,-0.0083800536405746,0.0132956394227187,2226.0,,175.5,-41.5,19.7,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,18.896,True,6.425961834795322,3.252814365028556,59640.41813412473
0.873055994511,137.718261719,39.7700004578,117.06212616,18.77125,798.700012207,10.1160573959,20.2999992371,-0.0183568338304719,0.0129332168726375,2115.0,6.0,175.5,-40.5,25.7,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,24.8907,True,5.7881595995893225,2.654954467459505,54542.16945190295
1.679076194765,157.206619263,71.4700012207,126.153999329,18.28,745.0,198.495422363,91.0100021362,-0.0069471638760203,0.0099567617289712,2124.0,,176.5,-40.5,26.1,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,23.8211,True,5.948471011289444,2.801412680833592,56052.79334393283
2.897529661655,594.404418945,817.599975586,87.1974258423,82.5,974.5,99.6114501953,1585.0,0.0003577251796377,0.0115688307559875,1239.0,,-63.5,-39.5,34.4,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,33.5091,True,1.6763364135016514,0.22443298161441821,16029.265770551243
