"V1","V2"
4.32045801752778e+29,1.06089777963073e-06
7.13492616186179e+29,1.02533674074242
5.14441041892835e+29,0.0224287525916236
4.30295217352763e+29,0.160917430202995
NA,NA
5.61035211521491e+29,1.31124958797872
5.02421545346088e+29,0.914116720276308
5.35284466125512e+29,1.27485483339222
5.76008098829575e+29,0.00999999918626758
5.69243520763148e+29,0.144560588323882
6.15079851830371e+29,1.96000014597699
5.98414759035396e+29,0.227644691705265
5.90845115659457e+29,0.0900000174834544
4.77051129066478e+29,0.419667489840536
4.99657334886578e+29,1
4.67965261936746e+29,0.0171003431245179
5.37430555421687e+29,0.0173707778579499
4.15371293062428e+29,0.00663881219637833
5.54344472046814e+29,0.178949602068175
6.38643032507396e+29,0.732619512255566
5.0958483472767e+29,1.00206104592627
7.37056175267511e+29,0.159999974301487
