RTP,LAB,Curie,elevation,gradient,Moho,Magnetic,Ridge,Susceptibility,tectonicunit,Topo,Transform,Trench,Volcanos,YoungRift,VP1,VP2,VP3,VS1,VS2,VS3,lat,lon,is_land
5.78241045,80.58682,36.689285,,,20.48,-150.29134,262.1,0.004882647,,-4398.1035,22.13,62.56,145.49309,335.7,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,153,FALSE
9.296258875,90.191635,34.150894,,,20.76,-53.262573,339.3,0.004537609,,-1297.3481,117.6,124.3,68.0247,428.8,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,-6,154,FALSE
12.1058735,97.54802,32.971394,,,21.48,-30.829363,425.8,0.029292977,,-2950.103,223.6,197,62.63922,528.7,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,155,TRUE
13.15397888,102.65598,35.61585,,,22.52,-38.39669,413.1,0.065912305,,-1821.0055,332.7,270.7,141.68326,632.1,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,156,FALSE
12.05317613,105.838104,37.445717,,,23.74,63.393784,428.5,0.062816011,,-2141.9417,442.6,308.9,237.40721,737.7,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,157,FALSE
9.14940275,107.09437,37.137234,,,25.01,45.903854,470,0.05986337,,-1995.9102,552.9,368.2,337.52933,844.5,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,158,FALSE
5.40413425,110.89283,37.326813,,,26.23,37.584015,531.6,0.057232844,,-82.25263,663.3,435.7,395.63785,952.2,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,159,FALSE
1.71289719,117.23349,38.725372,,,27.34,30.910545,607.1,0.055039329,,-1743.5865,773.9,487.3,413.08685,1061,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,160,FALSE
-1.70068355,123.8189,40.687,,,28.26,33.07674,692.1,0.033153928,,-2319.3623,884.5,542.5,443.7358,1169,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,161,FALSE
-4.78370195,130.64905,42.3807,,,28.95,67.32011,680.1,0.018118543,,-2985.993,871.4,595.4,501.96204,1278,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,162,FALSE
-6.9424552,134.62564,43.05731,,,13.52,-5.2914977,623.8,0.028379134,,-3323.3171,795.6,511.5,562.1127,1388,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,163,FALSE
-7.56284,135.74864,42.856373,,,13.52,82.27502,583,0.030373516,,-2812.1797,728.7,435.1,567.376,1497,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,164,FALSE
-6.773622975,135.15787,41.705906,,,13.52,-52.97386,561.2,0.029955602,,-2139.7944,673.2,376,544.02997,1607,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,165,FALSE
-5.077460625,132.85329,40.26332,-2992,38,13.52,-16.273657,559.1,0.029955704,,-2816.0393,632.2,343.4,548.3782,1717,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,166,FALSE
-2.732310975,131.39278,40.028305,,,13.52,97959.75,567.4,0.029957063,,-2958.7869,608.6,338.2,574.1293,1826,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,167,FALSE
-0.073436525,130.77632,40.223633,,,13.52,-75.71134,592.7,0.029958938,,-2765.6968,604.4,348.3,618.6646,1936,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,168,FALSE
2.26060355,129.33972,40.957092,,,13.52,-46.95666,623.6,0.029958985,,-3042.7686,620.1,379.1,678.3101,2046,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,169,FALSE
3.736240225,127.083,41.73785,,,13.52,-6.796313,665,0.043583032,,-3414.9775,654.3,430.8,749.46204,2156,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,170,FALSE
3.965634875,123.44419,42.093338,,,13.51,-0.9714774,721,0.04167105,,-3830.752,704.1,497.2,829.15564,2267,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,171,FALSE
2.61427225,118.4233,42.43182,,,13.45,-144.74207,788.4,0.030126767,,-4682.7246,766.7,566.4,915.15765,2377,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,172,FALSE
-0.305352846,115.16763,43.463737,,,13.36,-26.42179,864.7,0.030325993,,-5548.731,839.1,620.1,1005.8492,2487,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,173,FALSE
-4.083471225,113.67719,44.198723,,,13.29,14.320404,842.1,0.030476234,,-5598.596,919,675.5,1101.6908,2597,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,174,FALSE
-7.2332981,115.66258,43.79153,,,13.3,7.652983,809.5,0.034178261,,-5289.472,1005,697.9,1194.9762,2707,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,175,FALSE
-8.34437825,121.12379,44.637035,,,13.36,69.32059,791,0.033090506,,-5262.494,1095,715.2,1191.4487,2818,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,176,FALSE
-7.334856825,122.973816,47.29163,,,13.45,51.547478,787.5,0.030124189,,-5372.719,1188,740.4,1109.9238,2927,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,177,FALSE
-5.308115325,121.21267,48.68724,,,13.51,15.136398,799.2,0.029989555,,-5652.311,1284,766.5,1045.0641,3018,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-6,178,FALSE
-3.32778195,118.85047,48.843483,,,13.52,94.62709,825.5,0.029955598,,-1898.5857,1382,806.9,988.056,3109,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-6,179,FALSE
-2.73964655,115.64157,49.31655,,,13.52,24.50646,967.6,0.02995562,,-5820.9297,1532,956.1,1043.8691,3263,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-180,FALSE
-2.01455395,114.53721,49.418663,-5989,80,13.52,-3.5398111,1014,0.02995562,5,-5662.2104,1631,1013,1010.7401,3355,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-179,FALSE
-1.89677535,114.69957,50.355095,,,13.52,54.98373,1069,0.02995562,,-6010.7134,1730,1078,988.72754,3448,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-178,FALSE
-2.024039225,116.47989,50.039814,,,13.52,99955.6,1082,0.02995562,6,-5682.015,1831,1108,978.58105,3542,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-177,FALSE
-2.17971665,119.878174,48.46827,,,13.52,24.244053,1081,0.02995562,,-5636.9253,1933,1101,980.66797,3637,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-176,FALSE
-2.313307125,121.79872,46.854176,,,13.52,-28.381334,1092,0.02995562,6,-4275.4355,2036,1105,996.4078,3732,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-5,-175,FALSE
-2.203534825,122.24153,45.21566,,,13.52,-59.62972,1114,0.02995562,,-5830.8105,2140,1108,1011.4165,3828,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-174,FALSE
-1.71317,122.514824,44.155838,,,13.52,-30.514612,1145,0.031605953,6,-5265.9067,2244,1121,1013.7699,3879,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-5,-173,FALSE
-1.141829908,122.61859,44.419548,,,13.52,-21.180115,1186,0.031578216,,-5332.7905,2349,1143,1018.7946,3908,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-172,FALSE
-0.74898786,121.14013,45.213932,,,13.52,38.482132,1236,0.02995562,6,-5919.831,2454,1172,1037.019,3941,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-171,FALSE
-0.359207968,118.07944,45.829494,,,13.52,1.2041814,1293,0.029955624,,-4981.5312,2559,1207,1064.5112,3975,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-170,FALSE
0.20649192,117.1266,46.185757,,,13.52,8.276932,1356,0.029955584,6,-5512.009,2665,1248,1082.2649,4012,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-169,FALSE
0.989725835,118.281624,45.896152,,,13.52,-15.566432,1425,0.029955435,,-5643.0957,2772,1296,1093.1198,4051,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-168,FALSE
2.131693275,122.82449,45.012638,,,13.52,12.678124,1499,0.029956205,6,-5297.3667,2878,1352,1115.3303,4092,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-167,FALSE
3.69617755,130.7552,44.00946,,,13.52,-15.795682,1577,0.029958967,,-3849.4253,2985,1412,1147.7336,4135,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-5,-166,FALSE
5.4618628,132.80698,42.259583,,,13.51,0.4801627,1658,0.029979548,6,-3542.9202,3092,1478,1189.3718,4180,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-5,-165,FALSE
6.9060891,128.97981,40.871716,-4839,59.8,13.5,79.215004,1743,0.033747434,,-4759.44,3200,1549,1239.3137,4227,5.671926941,6.254404566,6.917283871,3.204478498,3.533561902,3.908069984,-5,-164,FALSE
7.320267975,125.14404,40.532722,,,13.5,33.21226,1831,0.033754064,6,-5230.4014,3307,1621,1296.6005,4276,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-163,FALSE
6.557748525,121.29969,40.38767,,,13.49,2.800086,1920,0.034539223,,-5226.02,3415,1698,1360.3042,4327,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-162,FALSE
5.247857725,119.35176,40.799248,,,13.5,-32.152218,2012,0.030909637,5,-5432.8955,3523,1778,1429.5663,4379,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-161,FALSE
3.864579525,119.30025,41.779545,,,13.5,-2.0423403,2105,0.029999188,,-4994.3784,3630,1861,1503.6182,4433,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-160,FALSE
2.3194497,119.589836,42.530785,,,13.51,22.75518,2200,0.030886894,5,-4954.3105,3739,1947,1582.1506,4489,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-159,FALSE
0.452301896,120.22053,42.086277,,,13.51,-8.466477,2295,0.030886516,,-5291.72,3847,2034,1669.1569,4547,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-158,FALSE
-1.632351,121.07681,41.21039,,,13.52,-18.798256,2388,0.029958087,5,-5185.546,3955,2123,1681.9961,4605,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-157,FALSE
-3.88778395,122.15868,41.27373,,,13.52,-13.261853,2482,0.030497317,,-5271.4644,4063,2214,1623.6621,4666,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-156,FALSE
-6.52686345,122.09768,42.00189,,,13.52,-1.3392639,2577,0.031038716,5,-5133.234,4172,2306,1577.7689,4727,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-155,FALSE
-9.3143095,120.89379,41.424957,,,13.52,-33.879944,2673,0.032661358,,-4901.32,4280,2400,1538.4193,4790,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-154,FALSE
-11.264604,119.65653,40.090633,,,13.52,45.261086,2770,0.030495861,5,-4945.0566,4389,2495,1505.918,4855,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-153,FALSE
-11.738776,118.3859,39.658684,,,13.52,17.932554,2869,0.02995515,,-4802.0938,4498,2591,1480.7157,4920,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-152,FALSE
-11.02930938,117.48366,39.776592,,,13.52,39.868927,2968,0.029969149,5,-4775.9907,4606,2688,1463.1904,4987,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-151,FALSE
-9.80505925,116.9498,39.832943,-4600,44,13.46,23.890478,3067,0.030093728,,-4568.2983,4715,2787,1453.6202,5054,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-150,FALSE
-8.62785175,116.59236,39.738636,,,13.37,4.399405,3167,0.030289197,5,-4740.961,4824,2886,1452.1617,5123,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-149,FALSE
-7.613557675,116.41134,39.612354,,,13.29,16.876343,3268,0.030472632,,-4709.497,4933,2985,1458.8392,5075,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-148,FALSE
-6.2840002,115.572685,39.609253,,,13.22,-17.715586,3370,0.030636435,5,-3555.4373,4882,3085,1473.5426,5013,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-147,FALSE
-4.1787778,114.076385,39.765694,,,13.14,43.944214,3471,0.030820845,,-4491.143,4792,3186,1496.0353,4952,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-146,FALSE
-1.66628945,112.002014,39.612064,,,13.05,49.514454,3574,0.031033273,5,-4758.594,4702,3287,1525.9772,4892,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-145,FALSE
0.482729018,109.34958,39.18588,,,12.95,-5.082607,3553,0.0312735,,-4590.145,4614,3389,1563.153,4834,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-144,FALSE
2.04907,107.550735,38.95739,,,12.84,32.93956,3448,0.031541938,5,-4363.0938,4526,3491,1604.5034,4778,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-143,FALSE
3.2977958,106.605484,38.978424,,,12.73,-8.1745405,3343,0.031818818,,-4526.6357,4439,3593,1648.9517,4724,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-142,FALSE
4.3141688,105.41444,38.976902,,,12.61,-11.024599,3239,0.032115873,5,-4435.47,4353,3696,1698.7942,4671,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-141,FALSE
5.0150109,103.97757,39.43966,,,12.5,19.612144,3135,0.032395087,,-4460.392,4268,3799,1754.0415,4620,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-140,FALSE
5.5428518,102.39782,40.217083,,,12.43,0.8906771,3031,0.032585119,5,-4418.68,4185,3903,1814.1274,4559,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-139,FALSE
6.1312609,100.67517,40.505573,,,12.37,-6.401536,2928,0.032742639,,-4747.0376,4102,4007,1878.587,4472,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-138,FALSE
6.71994925,99.85354,40.35731,,,12.32,-1.0173125,2824,0.032875452,4,-4552.9106,4021,4111,1946.9856,4387,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-137,FALSE
7.03427875,99.93293,39.961536,,,12.28,-2.2883308,2722,0.03298208,,-4620.5615,3941,4185,2018.922,4302,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-136,FALSE
7.100181075,99.83419,39.377487,,,12.25,-10.725359,2620,0.033064113,4,-4592.909,3863,4102,2094.0303,4219,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-135,FALSE
7.133415875,99.55733,38.632362,-4445,63,12.21,-3.48617,2518,0.033174862,,-4613.951,3786,4019,2171.925,4137,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-134,FALSE
6.8560046,99.04166,37.80672,,,12.14,0.5178607,2418,0.033371483,5,-4297.722,3711,3938,2256.141,4056,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-133,FALSE
5.6957323,98.28718,38.032047,,,12.02,13.372864,2318,0.03368874,,-4684.032,3637,3858,2316.5364,3977,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-132,FALSE
3.655675725,97.196556,39.525845,,,11.93,-19.668386,2219,0.033950568,5,-4739.952,3565,3779,2327.7212,3899,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-131,FALSE
1.5328356,95.76978,39.918777,,,11.85,-38.31589,2121,0.034200074,,-4620.65,3495,3702,2282.3853,3822,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-130,FALSE
0.292827479,93.96512,38.450935,,,11.7,18.5803,2024,0.03441757,5,-4599.9756,3427,3627,2199.7834,3747,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-129,FALSE
0.31702078,91.782555,37.622543,,,11.5,-23.496937,1929,0.033487214,,-4604.3906,3361,3553,2118.3525,3674,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-128,FALSE
1.132875825,90.2449,38.195095,,,11.27,7.7727685,1835,0.034167666,5,-4523.8994,3298,3481,2042.2329,3603,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-127,FALSE
1.883177875,89.35217,39.21127,,,11.02,29.110928,1744,0.034944708,,-4258.716,3237,3410,1961.6218,3534,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-126,FALSE
2.077174925,88.03804,40.63437,,,10.76,-42.192505,1654,0.035794066,5,-4424.4062,3178,3342,1872.1534,3466,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-125,FALSE
1.6786296,86.3025,41.225876,,,10.49,17.399345,1567,0.036712541,,-4328.0796,3120,3272,1770.7932,3401,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-124,FALSE
0.8292459,84.67206,40.444427,,,10.22,19.58661,1483,0.037684672,5,-4252.0654,3064,3203,1660.7301,3338,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-123,FALSE
-0.091895885,83.14673,39.067204,,,9.95,-1.5810299,1392,0.038697689,,-4230.6265,3009,3136,1553.5498,3278,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-122,FALSE
-0.51225792,80.731544,37.187935,,,9.7,9.8379545,1289,0.039698963,5,-4126.405,2957,3072,1447.6222,3220,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-121,FALSE
-0.155568024,77.426506,36.13484,,,9.46,-6.014718,1188,0.040697646,,-4272.8774,2908,3010,1342.3195,3165,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-120,FALSE
0.593779525,71.69641,36.56879,,,9.24,4.594595,1089,0.041659503,5,-4221.3105,2862,2951,1237.9049,3113,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-119,FALSE
1.010716875,63.541252,36.141552,,,9.05,-19.887688,991.4,0.042546462,,-4224.7227,2812,2894,1134.6243,3064,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-118,FALSE
0.688693368,58.0175,36.46,,,8.86,-15.502071,897.4,0.043437128,5,-4217.5874,2764,2841,1032.8177,3018,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-117,FALSE
-0.178705907,55.125156,36.4928,,,8.7,-10.411649,807.5,0.044241608,,-4281.3906,2719,2791,932.9684,2975,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-116,FALSE
-1.034679133,52.481647,33.229153,-4240,107.5,8.57,-30.835863,723.3,0.044875193,5,-4395.8887,2679,2744,835.7777,2936,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-115,FALSE
-1.42770225,50.08698,27.806948,,,8.56,-4.7647247,647.2,0.044945778,,-4133.802,2590,2699,742.2888,2900,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-114,FALSE
-1.33511645,48.450863,25.790533,-4142,59,8.62,32.099506,582.2,0.044639928,4,-4082.9802,2482,2651,654.09125,2868,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-113,FALSE
-1.073247288,47.573307,26.11203,,,8.71,-47.68629,493.1,0.044181445,,-4021.1262,2374,2607,573.638,2840,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-112,FALSE
-0.9900127,46.349567,24.552408,,,8.82,26.142218,396.4,0.043637849,4,-3983.4111,2267,2566,504.67273,2816,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-111,FALSE
-1.155285488,44.779644,23.14096,-3435,43,8.95,17.702017,307.7,0.043004972,,-3701.6333,2159,2529,452.52524,2796,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-110,FALSE
-1.1696458,41.779217,21.373644,,,9.11,-1.9474728,233.1,0.042257474,4,-3257.513,2053,2492,423.41803,2763,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-109,FALSE
-0.549523615,37.348278,19.040436,,,9.3,20.037941,129.8,0.041400633,,-3400.9243,1946,2454,421.98456,2706,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,-5,-108,FALSE
0.490633615,35.776127,22.031446,,,9.52,-9.381312,27.24,0.040456019,4,-3067.1187,1841,2414,448.47803,2630,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,-5,-107,FALSE
1.088851375,37.062763,29.601627,,,9.75,-14.371547,10.56,0.039491836,,-3417.6265,1736,2377,498.5999,2556,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,-5,-106,FALSE
0.788876165,38.934837,29.205946,,,10.01,-0.8283385,40.96,0.03846774,4,-3247.1897,1631,2343,566.14905,2486,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,-5,-105,FALSE
-0.116842787,41.392345,22.388597,,,10.3,-14.556616,95,0.037367941,,-3459.487,1528,2310,645.6477,2418,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,-5,-104,FALSE
-1.07715379,44.48202,19.445919,,,10.68,10.311868,57.55,0.036064347,4,-3494.9631,1426,2276,733.19867,2318,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-103,FALSE
-1.576185825,48.20386,20.849552,,,11.12,36.894848,146.3,0.034624735,,-3605.1958,1326,2177,825.9507,2208,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-102,FALSE
-1.418048775,49.367954,22.365301,,,11.67,42.926487,250.8,0.032995753,5,-3598.4846,1227,2066,934.57684,2097,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-101,FALSE
-0.783755755,47.974297,23.28576,,,12.32,17.757685,356.6,0.031259202,,-3716.9343,1131,1956,967.15765,1986,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-100,FALSE
0.07369928,48.92807,26.112011,,,13,6.430185,464.4,0.02966394,5,-3666.2876,1038,1845,885.40155,1875,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-99,FALSE
0.991161618,52.229267,30.631695,,,13.45,-6.6226053,573.1,0.028661991,,-3721.8196,948.2,1734,784.44525,1764,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-98,FALSE
1.87338235,55.37634,33.534706,,,13.63,-0.6105699,682.5,0.028258815,4,-3650.3235,863.9,1623,691.06995,1653,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-97,FALSE
2.650770125,58.369278,34.331093,,,13.66,-4.0166397,702.3,0.028196515,,-3748.1714,786.3,1512,603.6781,1542,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-96,FALSE
3.234799825,59.89931,34.600075,,,13.57,59.980453,722.7,0.02836191,4,-3769.445,717.5,1401,525.27637,1431,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-95,FALSE
3.5244694,59.96644,35.48151,,,13.52,-3.860915,735.4,0.028470862,,-3816.6558,660.5,1291,460.5278,1320,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-94,FALSE
3.466051425,62.668213,35.524803,,,13.52,-4.3154416,710.7,0.028477752,4,-3869.401,618.3,1180,415.90778,1209,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-93,FALSE
3.07024055,68.00464,35.030544,,,13.52,24.453691,703,0.028476323,,-3919.6794,594.3,1069,399.43457,1098,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-92,FALSE
2.445051725,72.73082,35.95843,,,13.52,-13.383259,699.7,0.02847633,4,-3738.2651,590.6,958.3,403.0514,987.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-91,FALSE
1.817088925,76.846756,35.41878,,,13.52,-3.4649081,713.3,0.02847633,,-3662.2576,607.6,847.4,404.59644,876.9,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-90,FALSE
1.39457445,80.52396,33.779835,-3926,152,13.52,-52.807644,743.4,0.028476337,5,-3767.2322,595.9,736.5,417.34662,766.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-89,FALSE
1.16231155,83.76243,34.474266,-3705,76,13.52,-4.078687,719,0.028476065,,-3533.9683,581.4,625.6,459.2372,655.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-88,FALSE
0.833915343,86.638016,37.374588,-3687,133,13.52,37.85576,689,0.02847455,5,-3377.2603,502.2,514.8,525.6727,545.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-87,FALSE
0.130161947,89.15073,37.239452,,,13.52,22.374968,676.1,0.028509784,,-3495.8875,391.8,404.1,584.1503,435.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-86,FALSE
-0.840146908,92.07002,35.17144,,,13.41,8.709029,679.1,0.030640155,5,-3272.162,281.8,293.4,626.091,325.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-85,FALSE
-1.706382975,95.395905,35.30841,,,13.47,1.6848911,689.5,0.02994619,,-3702.9236,173.1,182.8,612.17456,218,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-84,FALSE
-2.285640275,109.94738,35.97716,,,13.64,-12.068436,717.3,0.026851791,5,-3871.979,71.36,72.9,528.4335,116.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,-5,-83,FALSE
-2.66964205,135.72446,34.421513,200,17.46666667,27.07,-8.676132,760.4,0.008392438,,-1251.7361,69.6,36.85,440.97403,45.82,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,-5,-82,FALSE
-3.067619825,144.87758,33.477894,,,27.72,-5.0217547,816.5,0.004021264,2,199.95776,170.9,147.4,365.3899,16.17,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,-5,-81,TRUE
-3.646076375,137.40671,38.018272,,,29.97,2053.714,883.1,0.020079452,,1160.5674,195.3,258,305.99374,106.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,-5,-80,TRUE
