FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort,lat_int,lon_int,gradient,maxdepth
4053,-115.932,-71,69.0299988,57.5699997,-7.5,2.5,3.691158609,5.297898238,3.078371776,4.418368902,icesheet,ice_sheet,ice,49121010224,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-115,42.4384994506836,2.7739577447202057
4052,-122.034,-71,68.3700027,55.3100014,-7.5,2.5,3.841981461,5.514373391,3.10808822,4.461020739,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-122,50.37448501586914,2.3378148377918246
4051,-128.136,-71,64.5400009,56.4900017,-7.5,2.5,3.761727626,5.399185534,3.292531717,4.725751406,icesheet,ice_sheet,ice,49120953871,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-128,59.35174179077149,1.9848030763384088
4050,-134.237,-71,60.0699997,60.0699997,-8.18627451,2.5,3.537539555,5.077409714,3.537539555,5.077409714,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-134,64.30841064453125,1.832058869628684
4049,-140.339,-71,60.5900002,60.5900002,-9.236111111,2.5,3.507179391,5.033833949,3.507179391,5.033833949,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-140,64.28108215332031,1.8328365422468196
4048,-146.441,-71,61.2799988,61.2799988,-9.888888889,2.5,3.467689363,4.977154144,3.467689363,4.977154144,icesheet,ice_sheet,ice,49120945821,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-146,65.70951843261719,1.79305369208591
4047,-152.542,-71,62.5600014,62.5600014,-10.0,2.5,3.396739054,4.875319584,3.396739054,4.875319584,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-152,61.60338592529297,1.9123747948429903
4046,-158.644,-71,63.6800003,63.6800003,-10.0,2.5,3.336997472,4.789572842,3.336997472,4.789572842,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-158,65.91859436035156,1.7873752257722506
4045,-164.746,-71,66.4300003,66.4300003,-10.95744681,2.5,3.198855924,4.591299091,3.198855924,4.591299091,icesheet,ice_sheet,ice,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-164,69.94949340820312,1.6845232457624262
4044,-170.847,-71,63.1699982,63.1699982,-11.875,2.5,3.363938674,4.828241391,3.363938674,4.828241391,icesheet,ice_sheet,ice,49120945821,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-170,75.0450210571289,1.5702969849498167
4043,-176.949,-71,61.9799995,61.9799995,-12.5,2.5,3.428525358,4.920942279,3.428525358,4.920942279,icesheet,ice_sheet,ice,49129953553,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-71,-176,59.901145935058594,1.9666291061793328
4042,176.604,-73,68.0500031,68.0500031,-12.5,2.5,3.122703752,4.481998326,3.122703752,4.481998326,icesheet,ice_sheet,ice,49111781869,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,176,72.9576416015625,1.6151630057200794
4041,169.811,-73,93.6800003,93.6800003,-19.95192308,2.5,2.268360368,3.255764294,2.268360368,3.255764294,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,169,72.29137420654297,1.6300284570276162
4040,163.019,-73,65.0,65.0,-29.3597561,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,163,25.14908218383789,5.367194050888913
4039,156.226,-73,65.0,65.0,-31.15196078,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,156,30.3967514038086,4.335480749221306
4038,149.434,-73,65.0,65.0,-31.95754717,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106574347,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,149,31.03581047058105,4.26449295218947
4037,142.641,-73,65.0,65.0,-34.1,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,142,31.703245162963867,4.158882950969385
4036,135.849,-73,65.0,65.0,-38.9673913,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,135,24.623764038085938,5.372283152168559
4035,129.057,-73,65.0,65.0,-40.79326923,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,129,24.93730735778809,5.405504788453277
4034,122.264,-73,65.0,65.0,-40.90909091,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,122,25.00704765319824,5.452748034775837
4033,115.472,-73,65.0,65.0,-41.09693878,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,115,27.11377716064453,5.2250326084147405
4032,108.679,-73,65.0,65.0,-41.40625,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,108,28.02871322631836,4.841601586891184
4031,101.887,-73,65.0,65.0,-41.91037736,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,101,24.789453506469727,5.53659183127222
4030,95.094,-73,65.0,65.0,-41.01415094,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,95,18.703453063964844,7.225552158575272
4029,88.302,-73,65.0,65.0,-36.19318182,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,88,16.85523223876953,8.103317157658164
4028,81.509,-73,65.0,65.0,-31.35416667,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,81,20.47843742370605,6.596982721759602
4027,74.717,-73,65.0,65.0,-27.67045455,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106465904,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,74,23.09695625305176,5.622939821914788
4026,67.925,-73,65.0,65.0,-25.84183673,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,67,30.57149314880371,4.227665137287504
4025,61.132,-73,65.0,65.0,-28.80555556,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,61,23.1423454284668,5.619244905896549
4024,54.34,-73,65.0,65.0,-37.34042553,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106465904,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,54,19.735736846923828,6.7252243434146965
4023,47.547,-73,65.0,65.0,-38.05288462,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-73,47,17.991626739501953,7.189664119437321
4022,40.755,-73,65.0,65.0,-33.89880952,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-73,40,20.03301048278809,6.535162661713341
4021,33.962,-73,65.0,65.0,-30.20348837,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,33,21.283187866210938,6.181399209018954
4020,27.17,-73,65.0,65.0,-29.26020408,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,27,24.2097396850586,5.506058512311764
4019,20.377,-73,65.0,65.0,-29.42307692,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106465904,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,20,26.626220703125,5.078658175765914
4018,13.585,-73,65.0,65.0,-30.65,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,13,26.72230529785156,5.075370915206313
4017,6.792,-73,65.0,65.0,-29.63235294,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,6,26.34867286682129,5.133420357324253
4016,0.0,-73,65.0,65.0,-26.07142857,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,0,25.50862979888916,5.443251510799609
4015,-6.792,-73,65.0,65.0,-24.40972222,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,-6,26.925498962402344,5.032527300715566
4014,-13.585,-73,65.0,65.0,-16.2804878,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106465904,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,-13,29.562747955322266,4.752986155812423
4013,-20.377,-73,65.0,65.0,-12.71276596,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-20,31.388900756835938,3.7473521515159054
4012,-27.17,-73,74.5899963,58.5,-12.5,2.5,3.632478632,5.213675214,2.848907502,4.089020179,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-27,60.56620407104492,1.9450697766059777
4011,-33.962,-73,74.5899963,57.9700012,-12.5,2.5,3.665689074,5.261341965,2.848907502,4.089020179,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-33,56.475807189941406,2.085697153269767
4010,-40.755,-73,74.5899963,60.3300018,-12.5,2.5,3.522293944,5.055527779,2.848907502,4.089020179,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-40,48.24345016479492,2.4408684030154504
4009,-47.547,-73,75.9499969,62.0,-12.5,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49106357460,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,-47,34.170204162597656,3.4432243076271094
4008,-54.34,-73,75.9499969,62.0,-12.5,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49106408067,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,-54,32.23015594482422,3.649843205253416
4007,-61.132,-73,100.0,100.0,-15.43478261,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106415297,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-73,-61,49.051856994628906,2.4007231306213823
4006,-67.925,-73,100.0,100.0,-14.64285714,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,-67,30.785375595092773,5.518275531820938
4005,-74.717,-73,100.0,100.0,-10.59210526,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106357460,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-73,-74,34.48008728027344,4.893220361650921
4004,-81.509,-73,100.0,100.0,-10.57142857,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106415297,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-81,57.178802490234375,2.060098934856715
4003,-88.302,-73,100.0,100.0,-11.20689655,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106350231,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,-88,37.927433013916016,4.402408404118048
4002,-95.094,-73,100.0,100.0,-10.60810811,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106415297,N-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,-95,36.32064056396485,4.474394552830448
4001,-101.887,-73,100.0,100.0,-9.695121951,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106357460,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-73,-101,58.443626403808594,2.015590889195812
4000,-108.679,-73,75.9499969,62.0,-7.925531915,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49106357460,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-108,49.03190231323242,2.4016981725582345
3999,-115.472,-73,100.0,100.0,-8.701923077,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106357460,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-115,45.56510925292969,2.5840297314613254
3998,-122.264,-73,100.0,100.0,-9.144736842,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106415297,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-122,39.640113830566406,2.969291947755807
3997,-129.057,-73,100.0,100.0,-9.722222222,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49106408067,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-129,48.46257019042969,2.4298549178365865
3996,-135.849,-73,71.0400009,57.9799995,-10.0,2.5,3.665056948,5.260434678,2.991272485,4.293355801,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-135,62.06803894042969,1.898081425940897
3995,-142.642,-73,71.0400009,54.7000008,-10.0,2.5,3.884826269,5.575868291,2.991272485,4.293355801,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-142,67.42254638671875,1.7475644257280238
3994,-149.434,-73,59.8899994,59.8899994,-10.13392857,2.5,3.548171684,5.092669946,3.548171684,5.092669946,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-149,68.13594055175781,1.729293962182518
3993,-156.226,-73,60.1699982,60.1699982,-11.84782609,2.5,3.531660401,5.0689714,3.531660401,5.0689714,icesheet,ice_sheet,ice,49106465904,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-156,62.29774475097656,1.891093988587676
3992,-163.019,-73,60.5800018,60.5800018,-12.5,2.5,3.507758232,5.034664756,3.507758232,5.034664756,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-163,67.04302978515625,1.757442289655017
3991,-169.811,-73,60.9700012,60.9700012,-12.5,2.5,3.485320581,5.002460128,3.485320581,5.002460128,icesheet,ice_sheet,ice,49106357460,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-169,66.71369171142578,1.7661050748348468
3990,-176.604,-73,60.7599983,60.7599983,-12.5,2.5,3.497366786,5.019749976,3.497366786,5.019749976,icesheet,ice_sheet,ice,49111781869,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-73,-176,61.87245559692383,1.9040717180465776
3989,176.17,-75,75.9499969,62.0,-13.11403509,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49023614312,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,176,70.21636962890625,1.6781298668111495
3988,168.511,-75,73.0,73.0,-15.575,2.5,2.910958904,4.178082192,2.910958904,4.178082192,icesheet,ice_sheet,ice,49020486650,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,168,92.60115814208984,1.2729075058494177
3987,160.851,-75,65.0,65.0,-28.671875,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-75,160,30.37876892089844,4.47314374836079
3986,153.191,-75,65.0,65.0,-31.83962264,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,153,25.773344039916992,5.151784985276979
3985,145.532,-75,65.0,65.0,-38.41666667,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,M-,orogen,orogen,Extended_Crust,ice,Extended_Crust icesheet,icesheet ice,-75,145,31.365694046020508,4.215663711993544
3984,137.872,-75,65.0,65.0,-40.13392857,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,137,27.96784400939941,4.760586387762925
3983,130.213,-75,65.0,65.0,-43.49137931,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020288253,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,130,25.60188865661621,5.286511465277993
3982,122.553,-75,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,122,23.4,6.020943704787234
3981,114.894,-75,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,114,25.048748016357425,5.669163216187425
3980,107.234,-75,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,107,24.267608642578125,5.911861722893234
3979,99.574,-75,65.0,65.0,-44.25,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,99,21.512794494628903,6.665880621582882
3978,91.915,-75,65.0,65.0,-43.33333333,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,91,19.779130935668945,7.203576335953199
3977,84.255,-75,65.0,65.0,-37.23557692,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,84,19.870269775390625,7.047188324587728
3976,76.596,-75,65.0,65.0,-30.36764706,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,76,25.48909568786621,5.402559521790897
3975,68.936,-75,65.0,65.0,-28.05327869,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-75,68,29.89379119873047,4.681478924909742
3974,61.277,-75,65.0,65.0,-29.375,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,O-,orogen,orogen,orogen,ice,orogen icesheet,icesheet ice,-75,61,23.92211532592773,5.986973708338306
3973,53.617,-75,65.0,65.0,-38.475,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,53,17.171022415161133,8.29881917553303
3972,45.957,-75,65.0,65.0,-43.75,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,45,19.751754760742188,7.10265383869665
3971,38.298,-75,65.0,65.0,-42.36842105,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,ice,orogen icesheet,icesheet ice,-75,38,21.463579177856445,6.304779035806366
3970,30.638,-75,65.0,65.0,-42.05357143,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020390651,H2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,30,21.62265968322754,6.135774497973286
3969,22.979,-75,65.0,65.0,-41.97727273,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,22,23.7653865814209,5.697410708123738
3968,15.319,-75,65.0,65.0,-41.13839286,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,15,26.07203865051269,5.261555685013572
3967,7.66,-75,65.0,65.0,-37.95454545,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,7,27.441295623779297,4.989087904650462
3966,0.0,-75,65.0,65.0,-31.88636364,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,I2,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,-75,0,27.247695541381837,5.05021697020609
3965,-7.66,-75,65.0,65.0,-28.88888889,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020486650,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-7,24.112932205200195,5.633618925992948
3964,-15.319,-75,65.0,65.0,-20.74468085,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020480250,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-15,26.868877410888672,5.076919282325006
3963,-22.979,-75,65.0,65.0,-14.1875,2.5,3.269230769,4.692307692,3.269230769,4.692307692,icesheet,ice_sheet,ice,49020384251,F-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-22,32.03505325317383,3.672002628106605
3962,-30.638,-75,75.9499969,62.0,-12.54237288,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49020486650,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,ice,Continental_shelf/slope,icesheet ice,-75,-30,43.437721252441406,2.710293433039587
3961,-38.298,-75,75.9499969,62.0,-12.5,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49020480250,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-38,39.98051834106445,2.944073701739112
3960,-45.957,-75,75.9499969,62.0,-12.5,2.5,3.427419355,4.919354839,2.797893465,4.015800032,icesheet,ice_sheet,ice,49020480250,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-45,31.563325881958008,3.72670895154565
3959,-53.617,-75,100.0,100.0,-12.75862069,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020486650,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-53,25.99642372131348,4.521692369043923
3958,-61.277,-75,100.0,100.0,-16.89102564,2.5,2.125,3.05,2.125,3.05,icesheet,ice_sheet,ice,49020480250,U-,Archaean_and_Proterozoic,Archaean,Craton,ice,Craton icesheet,icesheet ice,-75,-61,39.07540130615234,3.012094224072915
